name,followers_count,following_count,statuses_count,listed_count,date
carolina thorn,20.0,146.0,67.0,0.0,2013/01/06
川口貴之,540.0,824.0,17101.0,2.0,2012/06/08
isak Ankarcrona,39.0,68.0,81.0,0.0,2012/12/05
MİRAAÇ,334.0,175.0,9659.0,0.0,2012/06/14
소연,24.0,99.0,69.0,0.0,2012/02/07
siyabonga,11.0,40.0,14.0,0.0,2012/09/14
ezgi,204.0,219.0,28.0,0.0,2013/07/30
Francine Looby,5.0,4.0,6.0,0.0,2010/12/06
pro-chie,35.0,147.0,10.0,0.0,2011/10/26
megan coffey ☕,453.0,461.0,3247.0,0.0,2011/08/06
rolando H.Sanchez,4.0,35.0,2.0,0.0,2010/01/14
maryjose,2.0,6.0,1.0,0.0,2011/06/25
奥田雅楽之一事務所,141.0,124.0,1056.0,5.0,2011/06/07
Nicole Sims,47.0,44.0,74.0,0.0,2012/07/12
Elisane maldonato,6.0,26.0,1.0,0.0,2011/10/31
IslamicAppeal,268.0,1.0,397.0,0.0,2012/02/01
jennifer messand,3.0,24.0,4.0,0.0,2013/02/03
jazmín Hernández,0.0,0.0,1.0,0.0,2011/02/18
laura avalos,10.0,8.0,1.0,0.0,2011/01/28
AYI:),155.0,1065.0,102.0,0.0,2012/04/27
pujan adhikari,27.0,153.0,97.0,0.0,2011/08/10
Will Dixon,1.0,14.0,75.0,0.0,2013/04/17
جاسم,0.0,10.0,10.0,0.0,2013/08/02
Poetra Love Art,54.0,176.0,21.0,0.0,2012/02/08
Toby Anders,0.0,89.0,19.0,0.0,2013/05/27
Dewandono Bayu Seto,0.0,7.0,1.0,0.0,2011/11/12
laura bell,0.0,2.0,5.0,0.0,2010/02/26
maico,4.0,14.0,12.0,0.0,2010/09/19
katherine rojas alca,2.0,149.0,11.0,0.0,2012/11/10
Carmine Randolph,20.0,256.0,50.0,0.0,2013/06/14
パンダ,0.0,0.0,1.0,0.0,2010/04/20
Billie Jo wheeler,0.0,39.0,1.0,0.0,2012/08/21
kishor 143,4.0,62.0,6.0,0.0,2012/09/15
"Lovely Bubble, eli :",1.0,8.0,1.0,0.0,2013/06/17
Jacquelyne Cox,0.0,0.0,3.0,0.0,2012/11/22
Always_Farah,19.0,27.0,7.0,0.0,2011/01/19
Willa Simpson,6.0,9.0,7.0,0.0,2011/09/24
KEYANA,1.0,0.0,1.0,0.0,2011/04/07
Eddie Masse,5.0,37.0,48.0,0.0,2012/05/16
Kristi,7.0,89.0,6.0,0.0,2013/03/18
まぁちゃん,21.0,82.0,8.0,0.0,2009/12/30
luis meza,3,23,1,0,2009/07/29
caio gois,1.0,20.0,1.0,0.0,2013/05/08
Jawad Thompson,1.0,10.0,18.0,0.0,2011/10/03
David Smiler,1.0,8.0,15.0,0.0,2013/04/22
nasreddine,0.0,0.0,9.0,0.0,2011/12/29
paula bowlin,1,0,1,0,2009/05/03
Lisa ~ ♥,10.0,30.0,30.0,0.0,2013/02/15
Benjamin Byrnes,2.0,27.0,1.0,0.0,2012/05/07
นู้แป้งอย่าเยอะ,16.0,38.0,1.0,0.0,2010/11/01
[Каte],31.0,102.0,165.0,0.0,2012/09/29
jacqueline,29.0,68.0,37.0,2.0,2010/08/17
aboode,4.0,6.0,1.0,0.0,2011/07/19
Sherrie Smith-Craft,2,7,3,0,2009/09/08
Timmy Edwards,12.0,60.0,82.0,0.0,2013/03/07
SWAY,130.0,167.0,3048.0,0.0,2011/03/28
matias,0.0,6.0,1.0,0.0,2011/05/22
Strange Music Rep,14.0,0.0,31.0,0.0,2011/12/16
chen jiang,0.0,17.0,1.0,0.0,2012/11/22
Yunus Emre,6.0,60.0,9.0,0.0,2012/10/08
Tran Graves,4.0,184.0,23.0,0.0,2013/06/10
tony heath,11.0,16.0,1.0,0.0,2012/01/04
karina diaz,28.0,25.0,5.0,0.0,2010/04/30
"Mohd zahid
",0.0,1.0,1.0,0.0,2012/08/19
eka syafnawati,23.0,21.0,9.0,0.0,2012/01/26
Prabir Rout,0.0,0.0,9.0,0.0,2010/05/06
juan manuel leal m,18.0,140.0,1.0,0.0,2011/11/18
jamil  garcia barcos,0.0,1.0,1.0,0.0,2011/03/25
Antonio J. Fernández,12.0,29.0,33.0,0.0,2011/06/03
Ayeni ayooluwadare,0.0,0.0,1.0,0.0,2013/01/27
sueshe35,2,0,1,0,2008/08/28
Elroi Adtrinov,3,3,1,0,2009/08/01
Josef Novotný,0.0,0.0,16.0,0.0,2011/11/18
felly nyathi,0.0,6.0,1.0,0.0,2012/02/15
Paul John Gomez,1.0,2.0,4.0,0.0,2012/05/30
SURABHI SHARMA,22.0,32.0,4.0,0.0,2010/07/30
M.Rifqi,76.0,25.0,285.0,0.0,2012/09/10
Syd Bullock,3.0,0.0,3.0,0.0,2011/04/28
anisarachmawati,40.0,284.0,177.0,0.0,2012/01/21
Abdallah Gomعa,629.0,79.0,12001.0,1.0,2010/09/13
まかろん,5.0,39.0,2.0,0.0,2013/08/09
David Lourenço,4.0,14.0,18.0,0.0,2011/04/04
ChefElla Atlas,2.0,0.0,3.0,0.0,2012/03/01
Helene van Dijk,67.0,49.0,174.0,1.0,2010/11/07
Oscar Azaeda,11.0,9.0,14.0,0.0,2012/11/16
たいちあ,0.0,0.0,2.0,0.0,2012/12/25
brittney,0,0,1,0,2009/07/02
aarti,0.0,6.0,24.0,0.0,2010/03/18
Ali sultani,2.0,16.0,4.0,0.0,2012/06/05
Natália Martins,0.0,1.0,1.0,0.0,2010/01/29
سالم,64.0,134.0,26.0,0.0,2012/08/02
marx clinton,0.0,0.0,1.0,0.0,2011/12/10
sangello gomes,64.0,494.0,430.0,0.0,2010/04/28
santiago alejandro,4.0,34.0,4.0,0.0,2011/08/09
EMAUEL ESTEVES MOTA,2.0,1.0,1.0,0.0,2009/12/30
Elesban Zaragoza,3.0,90.0,6.0,1.0,2013/07/13
染谷洋一,0.0,3.0,4.0,0.0,2010/06/06
Norah Kuehl,0.0,0.0,1.0,0.0,2013/02/17
bht176419119,1.0,31.0,6.0,0.0,2011/02/07
M,208.0,148.0,1964.0,0.0,2011/12/09
Jewel_chaster,245.0,192.0,9366.0,0.0,2011/07/26
Ditte Christiansen,3.0,32.0,3.0,0.0,2013/06/13
Maria Leonetti,4.0,10.0,11.0,0.0,2011/08/21
57ols7is,0.0,0.0,120.0,0.0,2012/04/21
Riyanto,1.0,5.0,6.0,0.0,2013/04/18
big titties freak j,2.0,74.0,3.0,0.0,2011/10/17
vova kass,69.0,96.0,53.0,0.0,2013/06/19
Emma Willson,7.0,42.0,30.0,0.0,2010/02/04
علاوي,16.0,40.0,70.0,0.0,2012/05/07
Robt Elza,1.0,0.0,2.0,0.0,2011/02/12
lalalal,1.0,2.0,4.0,0.0,2011/10/22
titilayo okanmiyo,11,71,10,0,2009/11/06
  walo0od77,17.0,70.0,1.0,0.0,2013/02/28
Dr Beztiajo,0.0,0.0,2.0,0.0,2012/09/02
Elena Molina,232.0,223.0,2221.0,0.0,2011/11/26
ParisJaxn,5.0,7.0,10.0,0.0,2013/03/31
LLSSSYYYY,0.0,10.0,1.0,0.0,2013/06/02
Justin great,0.0,16.0,2.0,0.0,2013/07/12
Sofie Standaert,38.0,310.0,433.0,0.0,2011/01/19
paul anthony daza,1.0,1.0,1.0,0.0,2011/02/19
züleyha kaynak,1.0,24.0,1.0,0.0,2013/04/24
BridgeTown Bearings®,38,28,43,0,2009/11/25
MOHAMED HAMED,29.0,492.0,12.0,0.0,2011/04/22
Roberta.Barbosa,36.0,72.0,113.0,1.0,2010/01/29
ROM,0.0,2.0,1.0,0.0,2010/07/02
MuLeKexD,8,2,13,0,2009/07/26
The Connected Farmer,7.0,8.0,2.0,1.0,2012/02/08
telephono,44,213,1446,6,2008/04/25
Pedouble Plattashack,0.0,0.0,1.0,0.0,2011/08/26
김은미,0.0,7.0,4.0,0.0,2012/12/17
이하빈,1.0,21.0,4.0,0.0,2012/01/28
안감찬,2.0,13.0,1.0,0.0,2012/02/21
Yulia Anna,1.0,6.0,30.0,0.0,2013/06/22
Roberto,4,55,27,0,2009/10/12
Sibele silva,0.0,10.0,4.0,0.0,2011/05/28
joshi,0.0,0.0,1.0,0.0,2013/04/19
9rmd,0.0,0.0,1.0,0.0,2013/08/31
J.I:),1.0,40.0,2.0,0.0,2011/09/14
Malik Nekaz El padre,38.0,70.0,175.0,0.0,2013/02/19
i'ночччч ☺,4.0,9.0,3.0,0.0,2012/07/20
Kathy Silva,1.0,1.0,1.0,0.0,2011/08/11
Siam Biswas,0.0,6.0,49.0,0.0,2012/11/06
Aries Perdana,2.0,41.0,1.0,0.0,2013/08/18
Fabiola Solorzano,1,1,1,0,2009/06/24
Michael Martins,5.0,38.0,18.0,0.0,2011/12/10
권강민,0.0,1.0,1.0,0.0,2012/11/05
Geraldo Oliveira,1.0,0.0,4.0,0.0,2010/08/20
Summer Ivie,0.0,10.0,1.0,0.0,2011/12/02
MaryOk,6.0,9.0,3.0,0.0,2012/01/03
leticia gasda,0.0,13.0,1.0,0.0,2012/02/22
เฉลิมขวัญ,4.0,29.0,54.0,0.0,2012/04/09
criistian lga,42.0,426.0,10.0,0.0,2013/08/14
riyanti,5.0,6.0,15.0,0.0,2013/05/10
El Parche,2.0,21.0,3.0,0.0,2013/05/05
テラリア＠パン,16.0,4.0,11.0,0.0,2013/01/25
Greg Alexander,3.0,21.0,1.0,0.0,2012/05/23
Eliana Krug,162.0,314.0,320.0,0.0,2012/11/13
Mett Yazılım Bilişim,442.0,100.0,535.0,1.0,2011/04/07
Amanda,82.0,171.0,1763.0,1.0,2011/02/16
nicky,14.0,50.0,27.0,0.0,2013/08/23
Martina,25.0,95.0,7.0,0.0,2013/03/15
Matyaeni,17.0,53.0,1.0,0.0,2012/09/12
Lukass rossy,13.0,89.0,53.0,0.0,2011/01/23
안태웅,220.0,239.0,14.0,0.0,2012/12/20
Foued Lahcen,3.0,13.0,28.0,0.0,2011/10/13
Graham Connors,427.0,1484.0,502.0,1.0,2011/06/21
Inkigayo TCG,15.0,168.0,3.0,0.0,2011/07/15
Mathias hagman,12.0,41.0,75.0,0.0,2013/03/11
(lolo*al93'era),3.0,2.0,5.0,0.0,2012/04/27
JORGE NAVARRO,12.0,28.0,10.0,0.0,2012/05/07
Juancho Salazar,13.0,10.0,11.0,0.0,2012/04/15
GIANPIERO MENONI,2.0,0.0,6.0,0.0,2012/06/12
Christian Guzman,0.0,2.0,1.0,0.0,2010/08/17
齋藤　真実,1,21,1,0,2009/10/24
frankie mcdonagh,3.0,0.0,3.0,0.0,2011/07/02
Kiky Anggraini,26.0,31.0,49.0,0.0,2011/11/08
nicol martinez,2.0,25.0,9.0,0.0,2011/04/13
RVP29_(ROMI),1.0,10.0,1.0,0.0,2011/03/09
Mysteriously Unnamed,0.0,10.0,25.0,0.0,2010/08/05
Llane Edwards,0.0,0.0,1.0,0.0,2011/09/03
HaRis,0.0,13.0,1.0,0.0,2012/05/11
akshat ranka,2.0,3.0,3.0,0.0,2010/09/21
Astrid,333.0,158.0,31.0,0.0,2013/01/26
bones,1.0,0.0,1.0,0.0,2012/01/04
Chico Herrera,7,19,2,0,2009/11/18
Jenny M,23.0,76.0,15.0,0.0,2011/08/28
aquila,6.0,33.0,1.0,0.0,2012/01/08
Kelvin Molina,0.0,0.0,37.0,0.0,2011/08/11
原付ドライバーbot,1.0,0.0,543.0,0.0,2013/06/28
Christian Law,9.0,80.0,13.0,0.0,2009/12/09
sofyan husin,0.0,2.0,1.0,0.0,2012/08/27
ChicserWattyAuthors,30.0,30.0,163.0,0.0,2013/08/10
Crisoforo Avina,0.0,25.0,3.0,0.0,2013/04/19
josh Morris,73.0,269.0,143.0,0.0,2013/02/23
Gavin Murphy,6.0,32.0,2.0,0.0,2011/03/05
Nothing,698.0,491.0,2043.0,2.0,2013/07/16
jeet israni,0.0,3.0,1.0,0.0,2013/02/13
Carla Pysh,42.0,200.0,88.0,2.0,2011/04/09
New Element Training,4.0,12.0,35.0,0.0,2013/08/25
vida lozoya,21.0,18.0,14.0,0.0,2013/07/24
math Tinajero,31.0,30.0,189.0,0.0,2011/04/08
zio kazama,3.0,34.0,4.0,0.0,2012/06/11
Abner Grimes,2.0,38.0,19.0,0.0,2013/06/08
louella baliguat,14.0,178.0,96.0,0.0,2012/07/24
ayten gelen,0.0,2.0,1.0,0.0,2013/02/03
kyle lovelace,11.0,23.0,6.0,0.0,2013/08/08
Giulia Bais,4.0,21.0,9.0,0.0,2011/03/26
nok,0.0,0.0,1.0,0.0,2013/04/12
KikoKuriakou,7.0,27.0,62.0,0.0,2013/08/17
anne,2.0,5.0,2.0,0.0,2012/03/27
Dedimaliki,0.0,0.0,2.0,0.0,2013/06/03
matthew mead,210.0,1997.0,24.0,0.0,2011/10/08
Htin Yar Sai,12.0,7.0,51.0,1.0,2012/07/08
Joel,275,273,4528,7,2009/04/10
xoxoxoCelina,3.0,10.0,18.0,0.0,2011/04/22
Fitness inn,24.0,19.0,319.0,0.0,2011/01/16
Elizabete Silva,0.0,0.0,1.0,0.0,2013/06/26
lupo Alberto,0.0,1.0,1.0,0.0,2012/12/23
Ruth Torres,6.0,31.0,7.0,0.0,2013/08/02
fernando,5.0,0.0,2.0,0.0,2010/10/09
вова журавлёв,0.0,3.0,1.0,0.0,2013/03/10
yasmin kibria,0.0,12.0,2.0,0.0,2013/02/16
Elizabeth,1,0,2,0,2009/02/10
Pooja Singh,3.0,26.0,3.0,0.0,2013/02/05
Taylor Ullrich,2.0,3.0,9.0,0.0,2010/09/14
Saved by FOB.,1638.0,1192.0,11842.0,2.0,2012/01/23
Paul Rowland,0.0,0.0,18.0,0.0,2010/09/02
 美紗,0.0,3.0,2.0,0.0,2012/09/09
angel wai,0.0,8.0,11.0,0.0,2013/08/24
Nick Phrakonekham,28.0,75.0,69.0,0.0,2012/01/17
anna_sheila,9.0,60.0,1.0,0.0,2012/04/07
Claudia Eivet Glz,14.0,12.0,4.0,0.0,2010/12/22
lea-kortni simpson,11.0,21.0,5.0,0.0,2011/04/18
Colirios Galaxy,45.0,490.0,4.0,0.0,2012/06/29
eric,13.0,38.0,26.0,0.0,2012/10/08
ahmad,1.0,42.0,8.0,0.0,2011/10/09
linkador,0.0,0.0,1.0,0.0,2010/04/22
りら,1.0,6.0,81.0,0.0,2010/06/25
Banda Jay Backer,23,39,19,1,2009/06/30
xcrosz H.C.G,11.0,13.0,1.0,0.0,2012/09/18
kenan isbir,30.0,77.0,28.0,0.0,2012/03/22
Lilith Gray,5.0,43.0,2.0,0.0,2012/02/24
Maria Thalen,50.0,130.0,1450.0,1.0,2012/05/09
luis jesus moya,1.0,0.0,1.0,0.0,2010/05/23
Pedro Ojeda,8.0,4.0,1.0,0.0,2011/10/26
julie,2.0,4.0,1.0,0.0,2011/04/05
Pam,0.0,1.0,1.0,0.0,2012/04/09
Luiz,61.0,55.0,98.0,1.0,2010/07/03
jojo,0.0,2.0,2.0,0.0,2012/07/12
Travis,0.0,24.0,1.0,0.0,2013/08/29
Rossana Ellison,36.0,231.0,43.0,0.0,2013/05/01
The Man in The Car,156.0,970.0,195.0,0.0,2011/11/28
Kalynn Johnson,3.0,11.0,7.0,0.0,2011/04/21
はなちゃん,4009.0,4441.0,45737.0,49.0,2010/03/02
Beto Fortunato,0.0,6.0,5.0,0.0,2012/03/23
フレンドコンピューター,2.0,1.0,18.0,0.0,2011/10/16
ahmad mahmoud hassan,2.0,17.0,1.0,0.0,2012/04/25
"Fernando Creager 
",0.0,0.0,4.0,0.0,2012/03/05
united group,13.0,50.0,9.0,0.0,2013/05/21
Dayy ❤,21.0,162.0,21.0,0.0,2012/12/30
Greenpeace Ostfriesl,413,21,392,14,2009/11/22
Divandra A.T. Shanie,35.0,18.0,302.0,0.0,2013/08/12
Weston Palmer,90.0,83.0,24.0,0.0,2011/03/18
@karen wattts,9,27,40,0,2009/02/06
Ilham Azeezee,4.0,14.0,1.0,0.0,2012/05/18
Chen Wang,2.0,3.0,1.0,0.0,2011/04/18
Ketlyn Costa *-*,23.0,52.0,101.0,0.0,2013/01/06
RR,1.0,22.0,2.0,0.0,2013/02/27
JOosh,3.0,4.0,2.0,0.0,2013/01/07
Kakam,0.0,0.0,1.0,0.0,2012/08/25
harisennbonn,3,22,12,0,2009/08/28
franko antonio,1.0,50.0,5.0,0.0,2012/02/22
jusneiro alvarez,2.0,4.0,3.0,0.0,2010/07/05
keyla ana karina,15.0,24.0,8.0,0.0,2011/03/22
Rocha Irving,1.0,80.0,9.0,0.0,2013/04/05
ヤブタです(´・ω・｀),19.0,21.0,307.0,0.0,2013/05/10
Melody Anderson,3.0,27.0,87.0,0.0,2013/08/09
missyoneka ♥,512.0,481.0,56834.0,0.0,2011/04/08
Mikaela Dolenec,145.0,137.0,4.0,0.0,2011/10/29
adriana,12.0,238.0,43.0,0.0,2010/05/10
マピコン,0.0,0.0,1.0,0.0,2010/05/03
poorna teja potluri,0.0,4.0,3.0,0.0,2010/10/25
Steph C. Francois,22.0,43.0,169.0,0.0,2012/08/09
hopysesa pinulyl,0.0,0.0,24.0,0.0,2012/03/21
Renni Valkeinen,1.0,4.0,77.0,0.0,2012/04/07
luke baxter,16.0,54.0,87.0,1.0,2012/09/12
DREAM TEAM CHAT,385.0,811.0,803.0,6.0,2012/03/04
shirlylivchi,10.0,95.0,36.0,0.0,2012/08/20
อ่ดแวำอ,0.0,0.0,1.0,0.0,2013/01/15
Fostek,1.0,8.0,2.0,0.0,2012/10/10
DaRon#⃣6⃣7⃣,334.0,344.0,2850.0,0.0,2011/07/11
ウルトラのパパ,3.0,5.0,1.0,0.0,2013/08/30
Josmila,12.0,12.0,15.0,0.0,2013/08/13
Narto,0.0,1.0,1.0,0.0,2011/11/22
Lily Koenig,15.0,43.0,1148.0,0.0,2013/08/01
elizabeth,2.0,30.0,2.0,0.0,2012/09/21
sigadisayu,2.0,2.0,6.0,0.0,2012/10/13
Raihan Putra Ar-rahm,0.0,1.0,3.0,0.0,2011/12/24
ahmedzizo,1.0,13.0,1.0,0.0,2012/07/10
School Teens,14.0,48.0,7.0,0.0,2012/07/21
Caylor Reynard,16.0,121.0,24.0,0.0,2011/11/19
김태호,5.0,3.0,2.0,0.0,2011/02/09
nantie sweetty,6.0,59.0,25.0,0.0,2012/02/26
jorge cruz,0.0,0.0,2.0,0.0,2012/12/22
Makayla Peterson,407.0,1790.0,16.0,0.0,2012/02/27
Directioner Boy.,10.0,67.0,77.0,0.0,2011/06/25
María Nelsy,9.0,32.0,30.0,0.0,2011/07/23
Scott Fernandez,17,63,59,0,2009/05/05
Nisaical,8.0,31.0,17.0,0.0,2012/09/29
The Burnt Tongue,356.0,87.0,112.0,9.0,2013/07/25
Naah .,2,19,2,1,2009/10/28
м̶̛̗αĵσ̵̵øσ̵̵đy̲♥♡̨̐,346.0,1997.0,1391.0,2.0,2012/10/04
ginnette chaves,0.0,20.0,1.0,0.0,2012/05/14
Thaly. ;3,4.0,29.0,1.0,0.0,2010/02/27
jose,1.0,13.0,22.0,0.0,2011/11/06
りぃー,8.0,27.0,32.0,0.0,2013/01/15
Tumelo Nyesemane,0.0,3.0,1.0,0.0,2011/12/04
Lisa Roe,4.0,4.0,3.0,0.0,2011/03/18
はや音,15.0,50.0,234.0,0.0,2011/04/03
jaden beauchamp,3.0,14.0,8.0,0.0,2012/04/08
ludys Mancipe.,2.0,2.0,1.0,0.0,2012/11/17
byung hak lee,12.0,18.0,24.0,1.0,2010/06/21
三歩,0.0,1.0,11.0,0.0,2010/07/01
ZÜLAL BEYZA,1.0,11.0,1.0,0.0,2012/12/21
Mr. Boh,55.0,169.0,44.0,0.0,2013/07/05
aliafrawe11,0.0,5.0,1.0,0.0,2013/03/06
christi dahl,1.0,10.0,5.0,0.0,2011/10/13
Scott Zettlemoyer,114,173,538,0,2009/05/27
Budi prasetyo,3,21,13,0,2009/11/21
diane yon,0.0,0.0,1.0,0.0,2012/07/22
Carlos V. Marcos,4.0,4.0,1.0,0.0,2011/03/09
OOOOOOOH,50.0,82.0,3356.0,0.0,2010/07/19
bgalbre1,10.0,109.0,29.0,0.0,2011/11/12
TheLADBible,76.0,169.0,48.0,0.0,2013/04/23
alex moura,0.0,4.0,3.0,0.0,2012/05/05
marbella rodelo,12.0,170.0,1.0,0.0,2010/07/26
Aguito moranguinho,3.0,14.0,1.0,0.0,2012/03/21
Khai ng ^^,33.0,122.0,218.0,0.0,2012/08/05
Sabrina J. Mullen,25,54,412,0,2009/04/17
Shaun Dodson,163.0,141.0,2833.0,1.0,2010/11/24
zeiders,21.0,24.0,35.0,0.0,2012/06/09
JUN.K,72.0,78.0,584.0,0.0,2011/02/10
chungu chomba,1.0,0.0,1.0,0.0,2012/04/26
mautauajahsih,0.0,2.0,1.0,0.0,2011/09/10
الساهرَ الحزينَ,4.0,72.0,11.0,0.0,2013/08/24
DANJA M©,1686.0,1943.0,7969.0,9.0,2011/01/24
اثير المديهش,36.0,111.0,75.0,0.0,2011/09/16
micaa,30.0,91.0,46.0,0.0,2013/07/17
fati fleure,6.0,208.0,1.0,0.0,2012/03/10
Anthony Little,1.0,5.0,1.0,0.0,2013/07/06
autis sampai mati,11.0,18.0,12.0,0.0,2012/01/24
Ryan Alkire,511,329,8489,1,2009/04/12
madai aylin arce,3.0,69.0,8.0,0.0,2011/09/10
Zieyanie,1.0,8.0,1.0,0.0,2013/01/17
mamusca,105.0,389.0,1.0,0.0,2013/01/20
ELF indonesia,11.0,43.0,1.0,0.0,2012/01/02
Michael Esguerra,6.0,14.0,4.0,0.0,2013/04/29
jamilah arifin,24.0,35.0,10.0,0.0,2013/07/12
Rachelx•,12.0,99.0,312.0,0.0,2012/09/11
Tina Chi Nguyen,2,20,3,0,2009/11/24
Anthoulas Chris,205.0,475.0,91.0,0.0,2011/08/18
David Little,3.0,59.0,1.0,0.0,2013/03/04
Devin Cha,0.0,5.0,8.0,0.0,2010/10/15
gaston,8.0,56.0,15.0,0.0,2012/08/01
frank carpio santana,1.0,6.0,1.0,0.0,2011/08/06
ユウ,0.0,2.0,16.0,0.0,2012/11/20
abbey hopkins.,135.0,219.0,4346.0,1.0,2010/01/16
moshud obisesan,0.0,0.0,1.0,0.0,2010/11/21
Brittney,11.0,51.0,26.0,0.0,2012/05/05
Brendow A. Santos,3.0,14.0,1.0,0.0,2012/12/01
albinus sarumaha,2.0,25.0,5.0,0.0,2011/04/22
Dustin Benson,158,298,376,9,2009/03/20
JawserSIDDEEQUE,0.0,4.0,6.0,0.0,2012/04/18
игорь сарычев,0.0,0.0,1.0,0.0,2013/05/22
shaliza grauwde,18.0,38.0,19.0,0.0,2011/08/27
Paulo Henrique,1.0,13.0,2.0,0.0,2011/03/30
katechanzu,3.0,11.0,7.0,0.0,2012/03/08
rinayu,80.0,102.0,1018.0,1.0,2012/02/03
rabihwehbi,0.0,1.0,1.0,0.0,2011/01/04
Leah Nicholl,0.0,8.0,39.0,0.0,2011/11/17
gabrielfernandes,3.0,22.0,2.0,0.0,2011/12/11
Journal Pedago,2.0,17.0,14.0,1.0,2012/09/21
devyani,1.0,0.0,4.0,0.0,2011/09/22
Wayne,6.0,100.0,19.0,0.0,2012/11/03
Melissa Merriweather,5.0,4.0,53.0,0.0,2012/07/24
Melissa alston,0.0,8.0,2.0,0.0,2012/04/12
thedeardrew,541,289,1903,1,2009/07/11
pramoditha,19.0,2.0,1.0,0.0,2010/07/05
@Alonsochido,3.0,40.0,1.0,0.0,2012/02/12
Mazen,3.0,5.0,13.0,0.0,2013/01/02
Kleber Garcia,6,8,1,0,2009/05/10
Kelly Wagner,235,176,463,3,2009/03/17
aydın akkaya,8.0,50.0,62.0,0.0,2011/07/05
For You Amwaj ♥,1.0,1.0,96.0,0.0,2013/05/04
jacky cha,1.0,0.0,1.0,0.0,2010/07/08
adry tinoco,4.0,49.0,5.0,0.0,2012/02/24
Dennis Gallagher,1.0,9.0,5.0,0.0,2010/09/17
Devils Slayers Band,36.0,33.0,107.0,0.0,2011/07/20
Reema.O,54.0,109.0,1473.0,0.0,2012/03/14
ノンノン,0.0,0.0,2.0,0.0,2012/08/13
Kira Hardman,98.0,101.0,205.0,0.0,2012/12/28
Magali Burgos,1.0,0.0,1.0,0.0,2010/12/16
Sheldon James,3,4,4,0,2009/07/31
mario juanete,0.0,2.0,1.0,0.0,2010/05/14
티익토옥,0.0,1.0,1.0,0.0,2013/02/10
Lenka,78.0,83.0,97.0,0.0,2012/09/01
Димочка Демидов,0.0,0.0,1.0,0.0,2011/09/27
Janneke,7.0,4.0,18.0,0.0,2010/02/04
Luisa Mendoza,6.0,14.0,6.0,1.0,2010/03/13
rona yogintara,3,30,1,0,2009/09/21
Yusnita,1.0,3.0,3.0,0.0,2013/03/17
Fama El Santo,12.0,49.0,3.0,0.0,2012/02/15
trie irwansyah,6.0,46.0,22.0,0.0,2012/01/03
Micheal,1.0,2.0,1.0,0.0,2012/06/14
antonio,20.0,132.0,1.0,0.0,2011/03/01
Banane,0.0,0.0,1.0,0.0,2013/04/03
tedp,0.0,10.0,16.0,0.0,2011/12/11
Port High,1.0,0.0,1.0,0.0,2010/04/20
☃ILHAM•̸Ϟ•̸-̶̶•-̶,0.0,4.0,10.0,0.0,2013/01/04
Eric LEGRAND,3.0,0.0,1.0,0.0,2010/08/30
Vendela Mehler,0.0,0.0,1.0,0.0,2010/09/15
Lai Wei Li,20.0,74.0,114.0,1.0,2011/06/16
lais,1.0,1.0,2.0,0.0,2010/08/11
Aubakirov Alish,0.0,0.0,4.0,0.0,2012/07/23
La mère Strauss Kahn,1133.0,97.0,43948.0,9.0,2011/11/05
michael,3.0,1.0,1.0,0.0,2010/12/07
indra schatzi,1.0,2.0,1.0,0.0,2010/12/08
時永 恭伸,5.0,12.0,43.0,0.0,2013/08/12
alicia trotman,18.0,116.0,2.0,0.0,2013/08/16
^-^)9m그림그려,63.0,69.0,1227.0,0.0,2012/08/28
marcelo diaz,2.0,20.0,1.0,0.0,2010/01/16
ryanCR,212.0,132.0,835.0,0.0,2012/04/02
GuerraIMOGENE9,0.0,8.0,1.0,0.0,2012/11/27
Flossi Woolworth,7.0,119.0,2.0,0.0,2011/12/10
PDX Community Media,279,28,1,34,2009/03/08
Marjulia Ukhra,21.0,32.0,34.0,0.0,2012/09/14
juliana,11.0,28.0,2.0,0.0,2012/04/23
ユッコです‼,2.0,4.0,6.0,0.0,2011/05/04
ryuma,0.0,2.0,6.0,0.0,2010/07/22
トスクネ,0.0,0.0,1.0,0.0,2010/09/26
Georgina Turvey,7,0,1,0,2009/02/19
こーきぃー！,3.0,5.0,5.0,0.0,2013/08/20
Mndz (Little Monster,1.0,3.0,2.0,0.0,2011/05/25
Larissa Lima,59.0,24.0,38.0,0.0,2011/07/31
Alexandre Nicol,1.0,17.0,1.0,0.0,2012/06/24
Millie Radakovic,5.0,7.0,6.0,0.0,2010/09/30
CARLOS,5.0,14.0,3.0,0.0,2012/10/23
heryka,12.0,4.0,2.0,0.0,2010/12/10
tatsuya,2.0,2.0,3.0,0.0,2012/10/22
Jessa Turtle ❤,233.0,113.0,1190.0,0.0,2012/02/20
Club Atlético River,22.0,15.0,5.0,0.0,2012/12/23
Josh,4.0,10.0,48.0,1.0,2012/01/23
adiva,99,108,664,3,2007/11/14
DaGgerSi～Ya,73.0,109.0,915.0,6.0,2011/08/08
casey staudt,3,2,6,0,2009/05/19
Yulia Christy,203.0,489.0,1568.0,0.0,2012/03/17
sedef alaycı,1.0,24.0,1.0,0.0,2013/04/25
Garry F Fajut,1,2,1,0,2009/06/27
Quran_Buckets17,7.0,18.0,2.0,0.0,2011/11/01
Panashe bodzo,1.0,2.0,1.0,0.0,2012/03/16
Steve Keates,21.0,137.0,48.0,0.0,2011/07/19
